id,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
642857,0,0,6,0,78,0.002,17,0,9619.300001,9619.3,7050,2569.3,0,0,0,01-12-2015,319.58,01-12-2015
642858,0,0,18,0,27463,0.26,34,0,6966.934392,6411.8,6275,691.93,0,0,0,01-03-2014,200.41,01-09-2014
642859,0,0,5,0,20020,0.579,6,0,2819.077831,2819.08,2150,669.08,0,0,0,01-08-2013,1293.62,01-10-2015
642860,0,0,10,0,6117,0.256,15,0,1676.07,1676.07,1015.09,521.36,0,139.62,1.38,01-10-2012,73.29,01-12-2013
642861,12,0,14,0,10611,0.48,48,0,6823.673051,6823.67,5575,1248.67,0,0,0,01-02-2013,2185.61,01-05-2016
642862,0,0,9,0,13056,0.323,30,0,8050.828583,7514.11,7500,550.83,0,0,0,01-06-2012,4379.79,01-05-2016
642863,0,0,7,0,21504,0.454,32,0,3020.774596,2490.82,2850,170.77,0,0,0,01-02-2012,1975.39,01-08-2012
642864,0,0,13,0,21123,0.399,37,0,10705.92366,10705.92,8400,2305.92,0,0,0,01-01-2016,177.96,01-01-2016
642865,0,0,7,0,9635,0.512,20,0,4198.349392,3645.93,3800,398.35,0,0,0,01-04-2014,193.97,01-05-2016
642866,0,0,9,0,19975,0.698,26,0,3840.534406,3295.8,3525,315.53,0,0,0,01-10-2012,1669.21,01-10-2012
642867,68,0,7,0,5272,0.249,31,0,9210.40366,8667.02,8475,735.4,0,0,0,01-09-2012,4249.61,01-06-2014
642868,0,0,8,0,18719,0.407,25,0,6420.544327,5887.72,6025,395.54,0,0,0,01-05-2012,2645.41,01-05-2012
642869,10,0,6,0,14985,0.649,24,0,9746.731464,9746.73,9100,646.73,0,0,0,01-06-2011,8838.54,01-06-2011
642870,12,0,14,0,24973,0.835,25,0,6244.473224,6244.47,5625,619.47,0,0,0,01-01-2014,180.39,01-01-2014
642871,33,0,7,0,8928,0.337,24,0,3548.308947,3548.31,3250,298.31,0,0,0,01-01-2014,110.46,01-04-2016
642872,0,0,11,0,42581,0.448,30,0,10370.74273,10370.74,7475,2895.74,0,0,0,01-01-2016,172.59,01-01-2016
642873,0,0,7,0,3640,0.074,8,0,7261.198496,6706.71,6875,386.2,0,0,0,01-01-2012,4950.58,01-09-2012
642913,0,0,4,0,8725,0.371,23,0,8371.168865,8371.17,8075,296.17,0,0,0,01-03-2012,80.01,01-03-2012
642926,0,0,7,0,894,0.018,12,0,10917.94705,10917.95,10000,917.95,0,0,0,01-01-2014,331.44,01-01-2014
642929,0,0,5,0,971,0.422,6,0,5801.998271,5221.8,5000,787,15,0,0,01-05-2014,160.7,01-10-2014
642933,0,0,9,0,12623,0.836,31,0,28368.47003,28368.47,19000,9368.47,0,0,0,01-01-2016,472.09,01-01-2016
642940,49,0,7,0,3262,0.193,14,0,5429.469433,5411.47,5000,429.47,0,0,0,01-02-2014,166.38,01-01-2014
642962,0,0,6,0,6737,0.485,9,0,11557.64,11521.52,8000,3557.64,0,0,0,01-11-2015,572.03,01-05-2016
642967,26,0,14,0,15925,0.389,31,0,3986.45,3971.18,3437.6,530.6,0,18.25,0,01-09-2012,199.34,01-05-2016
642983,38,109,10,1,29236,0.853,29,0,10593.2,10575.58,7417.34,3160.46,0,15.4,0,01-09-2012,529.73,01-05-2016
642985,0,0,14,0,4254,0.169,31,0,21960.5841,21558.09,20000,1960.58,0,0,0,01-01-2014,631.17,01-01-2014
643005,0,0,5,0,1070,0.357,5,0,3491.005328,3491.01,3000,491.01,0,0,0,01-01-2012,2664.84,01-04-2016
643022,0,0,6,0,2944,0.208,7,0,3843.871874,3243.27,3200,643.87,0,0,0,01-08-2013,635.26,01-02-2016
643031,36,0,17,0,338,0.008,53,0,12182.77088,12182.77,11200,982.77,0,0,0,01-06-2013,2702.63,01-04-2015
643053,0,0,6,0,17998,0.887,12,0,22084.39025,21532.28,20000,2084.39,0,0,0,01-05-2012,12465.45,01-06-2012
643083,22,0,12,0,6347,0.7,16,0,1408.29,1408.29,817,372.39,29.94373144,188.95,1.98,01-08-2011,170.21,01-01-2012
643103,0,0,5,0,3665,0.916,20,0,5714.329172,5114.32,5000,714.33,0,0,0,01-01-2014,169.19,01-05-2016
643114,0,0,3,0,0,0,33,0,6255.826291,5697.27,5600,655.83,0,0,0,01-10-2012,1396.94,01-05-2016
643116,11,0,10,0,8955,0.487,32,0,14552.57778,14522.26,12000,2552.58,0,0,0,01-01-2014,419.88,01-05-2016
643117,0,0,5,0,6641,0.344,8,0,4661.707267,4661.71,4400,261.71,0,0,0,01-01-2012,3171.37,01-01-2012
643152,0,0,3,0,4756,0.534,11,0,1939.86,1939.86,1080.68,859.18,0,0,0,01-10-2011,216.52,01-05-2016
643165,0,0,8,0,4824,0.679,26,0,5964.025853,5964.03,5200,764.03,0,0,0,01-06-2012,3327.52,01-02-2015
643176,0,0,6,0,25270,0.806,13,0,17670.15137,17081.15,15000,2670.15,0,0,0,01-12-2012,1011.22,01-05-2016
643182,0,0,2,0,1605,0.434,9,0,924.2,843.3,760.32,163.88,0,0,0,01-06-2011,185.02,01-05-2016
643201,0,0,14,0,23156,0.833,24,0,25826.12254,25761.56,20000,5826.12,0,0,0,01-01-2014,769.78,01-01-2014
643213,61,0,10,0,35925,0.5,17,0,25371.1,25345.89,12622.02,10993.23,0,1755.85,17.5585,01-04-2014,151.34,01-08-2014
643215,28,0,12,0,13212,0.744,39,0,13488.79323,13460.69,12000,1488.79,0,0,0,01-02-2012,8625.45,01-02-2012
643218,0,0,14,0,12761,0.395,33,0,24422.53822,18774.74,20000,4422.54,0,0,0,01-12-2013,9979.66,01-05-2016
643239,0,0,5,0,13529,0.676,16,0,10509.93224,9926.05,9000,1509.93,0,0,0,01-01-2014,301.87,01-04-2016
643253,0,0,11,0,9903,0.228,18,0,10897.30635,10870.06,10000,897.31,0,0,0,01-03-2013,3288.56,01-04-2013
643255,0,0,18,0,19692,0.67,32,0,5998.854919,5998.85,5000,998.85,0,0,0,01-01-2014,177.73,01-01-2014
643278,0,0,4,0,13456,0.948,9,0,17836.19068,17216.91,14400,3436.19,0,0,0,01-01-2014,499.38,01-05-2016
643287,0,0,4,0,0,0,10,0,4416.323172,4416.32,4000,416.32,0,0,0,01-01-2014,142.41,01-07-2015
643293,30,0,10,0,8605,0.31,35,0,8185.2,8143.48,6005.85,2158.26,0,21.09,0,01-05-2014,204.63,01-04-2016
643302,35,0,4,0,0,0,20,0,21867.38968,21837.84,18500,3367.39,0,0,0,01-07-2012,541.54,01-05-2014
643306,0,0,4,0,23736,0.981,22,0,8688.390006,8688.39,6000,2688.39,0,0,0,01-05-2015,1271.45,01-05-2016
643312,0,0,6,0,990,0.707,36,0,6512.431333,6512.43,6000,512.43,0,0,0,01-09-2012,3358.17,01-09-2012
643333,25,0,6,0,3094,0.316,26,0,1416.82,1416.82,438.6,545.24,0,432.98,4.18,01-05-2011,246.87,01-10-2011
643336,0,0,6,0,11432,0.929,11,0,18480.41729,17864.4,15000,3480.42,0,0,0,01-01-2014,544.34,01-01-2014
643359,0,0,5,0,20561,0.586,25,0,19257.16416,17908.11,18200,1057.16,0,0,0,01-08-2011,16922.56,01-05-2016
643365,0,0,13,0,9486,0.89,30,0,11444.07052,10831,9800,1644.07,0,0,0,01-01-2014,327.45,01-04-2014
643367,43,0,15,0,9421,0.28,27,0,7260.075165,7260.08,6250,1010.08,0,0,0,01-01-2014,231.77,01-05-2016
643368,0,0,6,0,75706,0.491,13,0,11008.56503,10458.14,10000,1008.57,0,0,0,01-10-2013,222.14,01-03-2016
643383,0,0,5,0,6245,0.302,11,0,13012.17071,13012.17,12600,412.17,0,0,0,01-05-2011,12211.6,01-05-2011
643393,0,0,15,0,2712,0.22,28,0,5520.337158,4968.31,5000,520.34,0,0,0,01-01-2014,170.98,01-05-2016
643408,0,0,5,0,531,0.076,12,0,1723.513192,1149.01,1500,223.51,0,0,0,01-01-2014,50.2,01-01-2014
643484,63,0,4,0,23552,0.92,8,0,5487.07,5487.07,1624,3863.07,0,0,0,01-07-2012,420.95,01-04-2016
643486,0,0,4,0,3747,0.961,6,0,3618.779056,3015.65,3000,618.78,0,0,0,01-01-2014,111.94,01-10-2014
643501,0,0,18,0,34766,0.335,55,0,4195.495618,3643.46,3800,395.5,0,0,0,01-01-2014,126.31,01-01-2014
643502,0,0,22,0,10730,0.066,47,0,12847.25738,12847.26,11700,1147.26,0,0,0,01-01-2014,372.91,01-01-2014
643511,0,0,17,0,13942,0.463,54,0,10676.63,10319.98,6923.31,1765.06,24.13699219,1964.12,349.704,01-07-2012,483.94,01-10-2012
643535,0,0,12,0,14978,0.693,41,0,34510.16408,34438.27,24000,10510.16,0,0,0,01-07-2014,10045.88,01-03-2016
643539,0,0,20,0,79441,0.456,49,0,22192.05138,21230.25,20000,2192.05,0,0,0,01-11-2013,1848.47,01-11-2013
643558,0,0,11,0,5765,0.695,63,0,9175.647319,9175.65,8000,1175.65,0,0,0,01-04-2012,5352.57,01-07-2015
643573,0,0,11,0,31231,0.863,16,0,16149.3139,16116.36,12250,3899.31,0,0,0,01-07-2013,7605.86,01-05-2016
643596,0,0,20,0,11627,0.418,48,0,6798.87191,6798.87,6000,798.87,0,0,0,01-10-2011,5566.67,01-05-2016
643621,0,0,10,0,8124,0.505,20,0,1267.28,1140.32,997.41,269.87,0,0,0,01-09-2011,158.72,01-05-2016
643628,0,0,9,0,8559,0.625,24,0,8273.142773,7698.62,7200.01,1073.13,0,0,0,01-01-2014,254.04,01-04-2016
643636,46,116,15,1,4875,0.208,19,0,3926.22,3926.22,3351.62,465.75,0,108.85,1.42,01-02-2013,291.72,01-07-2013
643662,0,109,10,1,4919,0.154,20,0,12925.77256,12895.14,10550,2375.77,0,0,0,01-01-2014,5093.75,01-01-2014
643677,0,82,2,1,23,0.057,4,0,27747.94,27609.2,20000,7747.94,0,0,0,01-01-2016,462.21,01-04-2016
643694,80,0,10,0,23632,0.677,39,0,24066.44837,24036.37,20000,4066.45,0,0,0,01-05-2012,16681.77,01-05-2012
643698,0,0,16,0,23462,0.743,41,0,30674.18507,30674.19,24000,6674.19,0,0,0,01-01-2014,941.77,01-05-2016
643706,0,103,11,1,12224,0.976,19,0,16913.33023,16883.97,14399.99,2513.34,0,0,0,01-02-2014,504.87,01-02-2014
643749,0,0,15,0,19599,0.547,42,0,14475.29448,13872.16,12000,2475.29,0,0,0,01-01-2014,430.5,01-10-2015
643774,0,0,12,0,13997,0.515,25,0,10994.61481,10040.08,10000,994.61,0,0,0,01-06-2013,2420.35,01-05-2016
643778,3,0,14,0,5389,0.139,28,0,11101.03133,9856.81,10000,1101.03,0,0,0,01-01-2014,311.35,01-01-2014
643789,0,0,15,0,25784,0.409,38,0,27381.77868,27381.78,25000,2381.78,0,0,0,01-10-2011,22803.94,01-11-2011
643791,0,0,5,0,1273,0.125,12,0,16470.2339,16067.74,15000,1470.23,0,0,0,01-01-2014,469.5,01-01-2014
643795,0,0,8,0,5815,0.407,18,0,15391.71999,15391.72,12000,3391.72,0,0,0,01-07-2015,1792.67,01-03-2016
643800,0,0,5,0,8567,0.644,8,0,16075.02,16052.73,7822.89,6855.94,0,1396.19,13.96190001,01-01-2014,578.72,01-03-2014
643806,0,0,14,0,19235,0.442,32,0,30595.6221,29922.52,25000,5595.62,0,0,0,01-07-2013,5820.76,01-05-2016
643822,0,0,4,0,644,0.23,6,0,1411.44,1404.38,336.82,625.91,14.94361995,433.77,4.13,01-06-2011,258.07,01-11-2011
643840,65,0,6,0,2218,0.389,14,0,3731.65854,3731.66,3200,531.66,0,0,0,01-09-2012,1687.73,01-09-2012
643848,35,0,7,0,8315,0.656,24,0,9884.01,9851.31,5124.67,4194.02,0,565.32,5.89,01-04-2013,42.64,01-09-2013
643860,0,0,21,0,9935,0.135,51,0,8797.69,8797.69,7538.39,1259.3,0,0,0,01-08-2012,200.51,01-05-2016
643905,34,0,9,0,17606,0.811,21,0,26622.24896,26583.1,17000,9622.25,0,0,0,01-01-2016,443.35,01-05-2016
643919,0,0,8,0,13732,0.489,13,0,6239.75,6239.75,5525.6,612.25,0,101.9,0.838199999,01-07-2013,212.29,01-12-2013
643926,9,0,16,0,8515,0.294,38,0,2323.180551,2323.18,2000,323.18,0,0,0,01-01-2014,73.26,01-01-2014
643933,0,0,8,0,41300,0.868,28,0,6856.953808,6856.95,6000,856.95,0,0,0,01-01-2014,198.3,01-01-2014
643939,0,0,13,0,3834,0.871,14,0,14629.28,14629.28,10000,4629.28,0,0,0,01-02-2015,2805.7,01-03-2015
643968,10,90,8,1,5298,0.351,23,0,11274.55828,11245.2,9600,1674.56,0,0,0,01-01-2013,3921.45,01-02-2016
643981,0,0,6,0,9029,0.493,29,0,5488.85236,5488.85,5000,488.85,0,0,0,01-12-2013,159.92,01-05-2016
643998,69,0,20,0,13778,0.277,37,0,7999.91433,7399.92,7000,999.91,0,0,0,01-01-2014,234.24,01-01-2014
644003,16,0,21,0,13392,0.326,46,0,21531.04669,21531.05,20000,1531.05,0,0,0,01-09-2011,16.89,01-08-2011
644012,0,0,2,0,8182,0.963,8,0,12127.12074,11520.76,10000,2127.12,0,0,0,01-01-2014,348.85,01-01-2014
644019,82,0,25,0,47390,0.74,45,0,3962.318257,3352.73,3250,712.32,0,0,0,01-01-2014,120.82,01-01-2014
644027,24,0,12,0,8802,0.662,34,0,9491.499411,9491.5,8550,941.5,0,0,0,01-01-2014,270.5,01-01-2014
644031,15,0,5,0,5616,0.864,15,0,3475.42,3453.84,2726.84,748.58,0,0,0,01-03-2013,134.03,01-05-2016
644036,0,0,15,0,44290,0.412,34,0,17761.73646,17761.74,16000,1761.74,0,0,0,01-01-2014,501.15,01-03-2016
644037,0,0,15,0,22882,0.273,61,0,11184.12515,11184.13,10200,984.13,0,0,0,01-09-2013,1548.15,01-05-2016
644049,43,0,12,0,1491,0.036,32,0,19282.14002,19282.14,15000,4282.14,0,0,0,01-01-2016,321.31,01-01-2016
644052,0,0,7,0,3350,0.239,17,0,6515.419659,6497.42,6000,515.42,0,0,0,01-02-2014,203.03,01-08-2015
644065,0,0,18,0,2783,0.058,46,0,16376.99105,16376.99,15000,1376.99,0,0,0,01-01-2014,509.91,01-01-2014
644089,0,0,12,0,56905,0.865,28,0,30157.56014,29554.41,25000,5157.56,0,0,0,01-01-2014,886.34,01-05-2016
644100,0,0,9,0,5051,0.401,21,0,13164.6757,13109.82,12000,1164.68,0,0,0,01-10-2013,1464.26,01-05-2015
644111,12,0,16,0,11468,0.443,38,0,21255.49999,19127.9,14125,7130.5,0,0,0,01-08-2015,12.09,01-05-2016
644119,70,62,18,1,12835,0.437,29,0,6171.080111,6171.08,5500,671.08,0,0,0,01-07-2012,3308.5,01-04-2016
644130,0,0,14,0,11519,0.476,26,0,9753.199351,9753.2,8000,1753.2,0,0,0,01-01-2014,293.28,01-07-2014
644134,25,0,11,0,4616,0.383,47,0,5833.096882,5833.1,4800,1033.1,0,0,0,01-09-2013,734.49,01-04-2016
644141,0,0,11,0,10558,0.476,24,0,12075.78153,11526.88,11000,1075.78,0,0,0,01-03-2012,7472.11,01-05-2016
644143,19,0,9,0,822,0.035,22,0,8855.378501,8827.71,8000,840.38,15,0,0,01-01-2014,630.31,01-04-2016
644149,18,0,16,0,10385,0.35,32,0,1623.814126,1623.81,1400,208.81,15.00000001,0,0,01-01-2014,50.43,01-01-2014
644163,0,0,7,0,27866,0.627,30,0,3839.85,3839.85,3258.97,580.88,0,0,0,01-10-2011,426.99,01-05-2016
644191,0,0,9,0,9973,0.697,13,0,11615.59497,11034.82,10000,1615.59,0,0,0,01-01-2014,353.7,01-04-2016
644217,73,0,11,0,29374,0.746,21,0,11742.38041,11742.38,10000,1742.38,0,0,0,01-01-2014,348.45,01-05-2016
644241,0,0,12,0,19645,0.478,44,0,22202.11106,22202.11,20000,2202.11,0,0,0,01-01-2014,624.35,01-05-2016
644243,55,0,14,0,5469,0.172,31,0,20902.23204,20832.56,15000,5902.23,0,0,0,01-03-2014,7325.65,01-03-2014
644248,0,0,6,0,28002,0.718,17,0,29003.13803,28423.08,25000,4003.14,0,0,0,01-06-2013,6314.77,01-06-2013
644250,0,0,8,0,18195,0.719,9,0,6054.51,6038.24,3860.6,1885.15,0,308.76,3.087600004,01-07-2013,29,01-11-2013
644256,11,0,11,0,23765,0.867,35,0,12321.01726,12321.02,10000,2321.02,0,0,0,01-01-2014,371.14,01-01-2014
644257,0,87,10,1,13181,0.716,27,0,22313.09287,22253.11,18600,3713.09,0,0,0,01-06-2012,15157.5,01-05-2016
644275,0,0,8,0,7862,0.107,34,0,4781.84536,4781.85,4000,781.85,0,0,0,01-12-2013,1976.36,01-12-2013
644291,53,0,15,0,4493,0.15,35,0,7860.773417,7284.57,7200,660.77,0,0,0,01-01-2014,235.6,01-06-2015
644304,0,0,14,0,41652,0.768,38,0,27427.83861,26437.44,24000,3427.84,0,0,0,01-01-2014,790.03,01-05-2014
644314,0,0,8,0,31042,0.558,21,0,11803.78747,11785.55,10750,1053.79,0,0,0,01-01-2014,338.76,01-04-2016
644325,0,0,9,0,4800,0.199,19,0,7388.660003,7388.66,6000,1388.66,0,0,0,01-01-2015,1569.58,01-01-2015
644361,0,0,9,0,14903,0.866,14,0,435.3,434.7,197.12,238.18,0,0,0,01-02-2011,437.25,01-05-2016
644362,0,102,6,1,13771,0.782,16,0,3484.811251,3484.81,3000,484.81,0,0,0,01-01-2014,111.96,01-01-2014
644386,0,0,10,0,7218,0.811,22,0,13958.14463,13958.14,10000,3958.14,0,0,0,01-05-2014,4510.38,01-10-2015
644396,0,0,4,0,2382,0.507,8,0,3980.41,3455.92,3079.04,831.61,0,69.76,0.5215,01-06-2013,135.46,01-11-2013
644403,62,0,10,0,32757,0.45,30,0,26580.3099,26048.7,25000,1580.31,0,0,0,01-09-2011,20909.92,01-05-2016
644408,64,0,5,0,596,0.372,21,0,5891.633212,5314.02,5100,791.63,0,0,0,01-01-2014,170.29,01-05-2016
644409,0,102,5,1,182,0.04,23,0,11225.46031,11225.46,10000,1225.46,0,0,0,01-02-2014,347.25,01-11-2015
644418,23,69,6,1,2822,0.763,13,0,1173,1133.9,885.38,287.62,0,0,0,01-12-2012,51.07,01-05-2016
644453,47,92,17,1,3636,0.383,31,0,5805.170773,5805.17,5000,790.17,15,0,0,01-01-2014,100.59,01-01-2014
644479,0,0,6,0,6683,0.955,16,0,17454.09981,16877.11,15125,2329.1,0,0,0,01-05-2013,1904.39,01-06-2013
644482,0,0,8,0,18156,0.971,22,0,23355.35545,22713.08,20000,3355.36,0,0,0,01-01-2014,668.89,01-05-2016
644492,0,0,13,0,18688,0.711,49,0,12127.19445,12127.19,10000,2127.19,0,0,0,01-01-2014,352.13,01-05-2016
644517,17,0,9,0,10534,0.554,18,0,7166.91711,7166.92,6400,766.92,0,0,0,01-07-2012,1641.66,01-05-2016
644529,0,0,8,0,15379,0.578,44,0,22597.82153,22569.22,19750,2847.82,0,0,0,01-08-2012,14997.7,01-03-2016
644553,0,0,6,0,13797,0.736,14,0,18057.17,17589.06,15057.79,2718.05,0,281.33,4.2,01-06-2013,33.32,01-10-2013
644561,19,0,10,0,2263,0.39,31,0,2627.31,2610.16,1310.72,1306.29,0,10.3,4.01,01-12-2011,238.96,01-05-2016
644581,0,0,17,0,45170,0.378,46,0,22080.61695,22080.62,20000,2080.62,0,0,0,01-01-2014,626.75,01-01-2014
644627,39,0,6,0,1378,0.445,27,0,2335.596285,2335.6,2000,335.6,0,0,0,01-01-2014,67.58,01-05-2016
644644,0,95,12,1,12778,0.858,17,0,21305.14,21234.18,14045.99,6857.87,0,401.28,72.2304,01-09-2015,367.33,01-04-2016
644660,0,0,14,0,2854,0.06,36,0,13101.27593,13101.28,12000,1101.28,0,0,0,01-02-2014,384.43,01-02-2014
644697,0,0,11,0,9720,0.765,16,0,10250.9056,10250.91,9000,1250.91,0,0,0,01-04-2012,5996.39,01-10-2015
644724,0,0,8,0,1379,0.811,9,0,1706.357473,1706.36,1500,206.36,0,0,0,01-02-2013,25.6,01-02-2013
644734,38,0,3,0,103,0.257,11,0,5013.144416,5013.14,4000,1013.14,0,0,0,01-02-2014,23.88,01-05-2016
644787,32,0,13,0,17475,0.499,32,0,24797.14981,24797.15,20000,4797.15,0,0,0,01-03-2014,706.19,01-09-2014
644793,0,0,4,0,2180,0.284,4,0,10164.77246,9631.13,10000,164.77,0,0,0,01-03-2011,9843.51,01-04-2016
644799,0,0,7,0,5557,0.347,21,0,9370.390144,9342.83,8500,870.39,0,0,0,01-09-2013,1304.07,01-07-2015
644810,42,0,4,0,6004,0.675,10,0,7043.46,7043.46,5000,2043.46,0,0,0,01-09-2015,582.82,01-02-2016
644827,0,0,5,0,22280,0.895,17,0,23712.17732,23170.95,23000,712.18,0,0,0,01-05-2011,21502.33,01-05-2011
644829,0,0,9,0,15696,0.913,26,0,18675.74254,18053.22,15000,3675.74,0,0,0,01-02-2014,550.67,01-05-2016
644844,27,0,15,0,16325,0.54,46,0,18601.80666,18601.81,18000,601.81,0,0,0,01-05-2012,1481.76,01-05-2012
644846,0,0,15,0,2449,0.042,43,0,8734.253973,8734.25,8000,734.25,0,0,0,01-01-2014,268.65,01-10-2015
644861,4,0,12,0,28862,0.874,21,0,1777.451967,1777.45,1500,277.45,0,0,0,01-04-2013,478.64,01-05-2016
644887,0,0,20,0,12575,0.129,38,0,16834.78,16834.78,14844.33,1976.79,0,13.66,0,01-01-2013,701.48,01-06-2013
644914,0,0,8,0,7853,0.59,20,0,2136.16,2136.16,606.69,127.11,0,1402.36,430.3002,01-04-2011,245.34,01-09-2011
644920,0,0,8,0,0,0,13,0,17209.89346,17158.67,16800,409.89,0,0,0,01-06-2011,15163.42,01-06-2011
644927,0,0,12,0,31,0.006,47,0,3185.109942,3185.11,3000,185.11,0,0,0,01-03-2012,993.5,01-09-2014
644996,0,0,9,0,6554,0.426,9,0,9762.775952,9156.39,8050,1712.78,0,0,0,01-01-2014,286.99,01-01-2014
645000,65,97,10,1,6365,0.305,27,0,12343.24208,12343.24,10800,1543.24,0,0,0,01-01-2014,371.11,01-07-2015
645002,0,0,9,0,3910,0.601,11,0,4862.3,4862.3,3529.09,1181.77,0,151.44,1.7,01-12-2012,205.33,01-05-2013
645021,45,0,14,0,10061,0.399,24,0,31336.07,30988.35,20000,11321.07,15,0,0,01-02-2016,58.82,01-05-2016
645045,45,0,9,0,11540,0.659,21,0,31354.64005,31354.64,21000,10354.64,0,0,0,01-01-2016,521.83,01-05-2016
645050,0,98,4,1,8236,0.56,10,0,2219.04,2219.04,1580.33,638.71,0,0,0,01-09-2011,278.11,01-12-2011
645068,0,0,5,0,4749,0.863,11,0,6260.704085,5691.55,5500,760.7,0,0,0,01-04-2013,1707.54,01-12-2014
645079,0,0,3,0,4612,0.981,6,0,4982.212321,4359.44,4000,982.21,0,0,0,01-01-2014,155.43,01-05-2016
645099,0,0,12,0,3916,0.979,29,0,9276.862154,9276.86,8000,1276.86,0,0,0,01-03-2012,6818.2,01-12-2015
645113,0,0,9,0,22725,0.413,27,0,26457.17055,26457.17,24000,2457.17,0,0,0,01-09-2013,3655.55,01-09-2013
645126,39,0,9,0,2805,0.719,26,0,5838.813607,5838.81,5000,838.81,0,0,0,01-01-2014,167.95,01-09-2014
645127,0,0,9,0,17081,0.781,44,0,881.02,848.94,663.57,217.45,0,0,0,01-03-2011,441.23,01-05-2016
645132,8,0,15,0,7139,0.438,24,0,5698.835524,5698.84,4750,948.84,0,0,0,01-01-2014,167.78,01-05-2016
645176,0,0,14,0,3628,0.497,14,0,3465.690056,2888.08,3000,465.69,0,0,0,01-01-2014,99.94,01-04-2016
645218,60,0,16,0,9781,0.661,30,0,12255.66564,12255.67,10000,2255.67,0,0,0,01-01-2014,347.68,01-05-2016
645220,40,0,3,0,351,0.121,4,0,8936.899904,8825.19,8000,936.9,0,0,0,01-08-2013,1991.79,01-08-2013
645228,0,0,14,0,11020,0.288,25,0,1098.100491,1098.1,1000,98.1,0,0,0,01-01-2014,32.22,01-01-2016
645232,29,94,10,1,7507,0.996,29,0,1258.193108,1258.19,1000,258.19,0,0,0,01-01-2014,38.18,01-10-2015
645278,0,0,7,0,26843,0.606,26,0,22350.9042,21055.58,22000,350.9,0,0,0,01-04-2011,21003.47,01-04-2011
645281,0,0,4,0,10425,0.444,8,0,11040.50758,11040.51,10000,1040.51,0,0,0,01-01-2014,328.81,01-01-2014
645299,0,0,11,0,20136,0.722,23,0,14013.08075,13370.81,12000,2013.08,0,0,0,01-01-2014,400.71,01-05-2016
645312,78,0,11,0,39388,0.611,34,0,11358.93001,11295.82,9000,2358.93,0,0,0,01-01-2015,2180.03,01-02-2015
645324,0,0,3,0,12653,0.944,5,0,15764.30679,15127.7,13000,2764.31,0,0,0,01-02-2013,5030.98,01-05-2016
645333,18,0,4,0,7866,0.678,21,0,16493.23003,16493.23,11400,5078.23,15.00000011,0,0,01-02-2016,15.16,01-02-2016
645336,0,0,12,0,10662,0.235,33,0,14502.51008,14217.94,12000,2502.51,0,0,0,01-04-2014,5096.42,01-04-2014
645340,0,0,9,0,11566,0.516,13,0,21029.60579,20997.74,16499.99,4529.62,0,0,0,01-01-2016,350.11,01-01-2016
645359,40,0,10,0,13790,0.802,14,0,14778.88,14741.93,10000,4763.88,15,0,0,01-01-2016,160.42,01-02-2016
645364,0,0,12,0,3407,0.114,28,0,16470.20602,15354.03,15000,1470.21,0,0,0,01-01-2014,469.8,01-12-2015
645367,29,0,10,0,14136,0.318,25,0,28027.77,27957.7,20000,8027.77,0,0,0,01-02-2016,467.1,01-02-2016
645391,4,0,6,0,6121,0.211,14,0,26493.30074,26093.1,19200,7293.3,0,0,0,01-04-2014,8938.52,01-04-2014
645396,0,0,10,0,52432,0.798,16,0,920.76,914.4,576.36,344.4,0,0,0,01-02-2012,77.15,01-04-2016
645433,0,0,26,0,27015,0.305,42,0,22052.45348,22052.45,18250,3802.45,0,0,0,01-12-2012,8191.24,01-12-2012
645462,0,0,22,0,29283,0.552,42,0,29850.05191,29223.2,25000.01,4850.04,0,0,0,01-08-2012,14147.09,01-02-2015
645465,0,0,3,0,0,0.386,20,0,1201.059988,1201.06,1000,201.06,0,0,0,01-08-2013,198.88,01-07-2014
645481,0,0,7,0,3015,0.377,15,0,4976.721138,4423.76,4500,461.72,15.00000003,0,0,01-04-2013,1357.4,01-05-2016
645488,42,0,15,0,4586,0.185,36,0,15148.94216,15148.94,14400,748.94,0,0,0,01-08-2011,12382.61,01-05-2016
645500,0,0,12,0,33478,0.093,36,0,26496.87303,26478.63,24000,2496.87,0,0,0,01-01-2014,761.11,01-04-2016
645507,0,0,13,0,30082,0.852,23,0,18164.29608,18164.3,14875,3289.3,0,0,0,01-09-2012,11716.7,01-05-2016
645522,21,0,6,0,1487,0.077,9,0,7168.373149,7168.37,5000,2168.37,0,0,0,01-01-2016,119.05,01-01-2016
645548,0,0,16,0,48928,0.532,38,0,22857.9534,22257.93,20000,2857.95,0,0,0,01-01-2014,688.3,01-01-2015
645550,0,0,13,0,12037,0.226,18,0,7548.875635,6966.06,6800,748.88,0,0,0,01-01-2014,217.3,01-03-2016
645553,0,0,13,0,8412,0.648,13,0,11376.2743,11376.27,8000,3376.27,0,0,0,01-01-2016,189.28,01-04-2016
645576,14,0,6,0,12110,0.529,44,0,9805.222585,9805.22,8000,1805.22,0,0,0,01-01-2014,281.36,01-01-2014
645593,0,0,5,0,3477,0.316,21,0,1250.154949,1250.15,1200,50.15,0,0,0,01-11-2011,572.62,01-05-2016
